# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 50
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.485537 0.2795
21 1.025 2.48211 1.836
22 1.075 3.78254 4.445
23 1.125 3.04478 6.745
24 1.175 2.08491 8.463
25 1.225 1.30691 9.6335
26 1.275 0.926593 10.5325
27 1.325 0.679519 11.2445
28 1.375 0.529529 11.842
29 1.425 0.485598 12.4305
30 1.475 0.452082 13.0175
31 1.525 0.452826 13.646
32 1.575 0.478234 14.354
33 1.625 0.535875 15.1985
34 1.675 0.643219 16.2755
35 1.725 0.794836 17.687
36 1.775 1.01182 19.5895
37 1.825 1.17926 21.9335
38 1.875 1.25829 24.5735
39 1.925 1.34594 27.55
40 1.975 1.33429 30.656
41 2.025 1.3256 33.9
42 2.075 1.31698 37.284
43 2.125 1.32568 40.8565
44 2.175 1.18414 44.1995
45 2.225 1.05553 47.318
46 2.275 0.934699 50.205
47 2.325 0.822859 52.8595
48 2.375 0.740898 55.3535
49 2.425 0.705247 57.8285
50 2.475 0.704396 60.4035
2100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.471438 0.2715
21 1.025 2.49407 1.8355
22 1.075 3.72818 4.407
23 1.125 3.10965 6.756
24 1.175 2.02484 8.4245
25 1.225 1.38785 9.6675
26 1.275 0.925046 10.565
27 1.325 0.68286 11.2805
28 1.375 0.519337 11.8665
29 1.425 0.476934 12.4445
30 1.475 0.430903 13.004
31 1.525 0.439497 13.614
32 1.575 0.487016 14.335
33 1.625 0.547614 15.198
34 1.675 0.652476 16.2905
35 1.725 0.802438 17.7155
36 1.775 0.985231 19.568
37 1.825 1.15687 21.8675
38 1.875 1.28665 24.567
39 1.925 1.31949 27.485
40 1.975 1.34202 30.609
41 2.025 1.3585 33.9335
42 2.075 1.3343 37.362
43 2.125 1.29414 40.8495
44 2.175 1.19034 44.21
45 2.225 1.06687 47.362
46 2.275 0.926119 50.2225
47 2.325 0.823634 52.8795
48 2.375 0.73154 55.342
49 2.425 0.704535 57.8145
50 2.475 0.714244 60.4255
2200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.450289 0.2595
21 1.025 2.51001 1.8335
22 1.075 3.66004 4.358
23 1.125 3.11826 6.7135
24 1.175 2.10736 8.45
25 1.225 1.33928 9.6495
26 1.275 0.945145 10.5665
27 1.325 0.681905 11.281
28 1.375 0.559661 11.9125
29 1.425 0.450117 12.458
30 1.475 0.449772 13.042
31 1.525 0.425808 13.633
32 1.575 0.484989 14.351
33 1.625 0.529213 15.185
34 1.675 0.650087 16.2735
35 1.725 0.803001 17.6995
36 1.775 0.998261 19.5765
37 1.825 1.15033 21.863
38 1.875 1.28403 24.557
39 1.925 1.33961 27.5195
40 1.975 1.34202 30.6435
41 2.025 1.32744 33.892
42 2.075 1.35706 37.379
43 2.125 1.26854 40.7975
44 2.175 1.1907 44.159
45 2.225 1.06654 47.31
46 2.275 0.947811 50.2375
47 2.325 0.836653 52.9365
48 2.375 0.750998 55.4645
49 2.425 0.704535 57.937
50 2.475 0.687847 60.4515
2300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00685305 0.0035
20 0.975 0.50228 0.2885
21 1.025 2.45181 1.826
22 1.075 3.64771 4.342
23 1.125 3.08781 6.6745
24 1.175 2.13163 8.431
25 1.225 1.43028 9.712
26 1.275 0.91474 10.5995
27 1.325 0.654228 11.285
28 1.375 0.544595 11.8995
29 1.425 0.468683 12.4675
30 1.475 0.424742 13.019
31 1.525 0.436255 13.6245
32 1.575 0.468102 14.3175
33 1.625 0.545394 15.177
34 1.675 0.633365 16.2375
35 1.725 0.827496 17.707
36 1.775 0.98656 19.562
37 1.825 1.17825 21.904
38 1.875 1.28045 24.5905
39 1.925 1.35159 27.5795
40 1.975 1.33128 30.6785
41 2.025 1.31008 33.8845
42 2.075 1.32963 37.301
43 2.125 1.28969 40.7765
44 2.175 1.22683 44.24
45 2.225 1.06281 47.38
46 2.275 0.930652 50.2545
47 2.325 0.820534 52.9015
48 2.375 0.746245 55.4135
49 2.425 0.691285 57.8395
50 2.475 0.697831 60.3905
2400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00391603 0.002
20 0.975 0.51726 0.2955
21 1.025 2.3649 1.7785
22 1.075 3.71875 4.3435
23 1.125 3.12818 6.7065
24 1.175 2.10251 8.439
25 1.225 1.39065 9.6845
26 1.275 0.895156 10.553
27 1.325 0.699561 11.286
28 1.375 0.540164 11.8955
29 1.425 0.45053 12.4415
30 1.475 0.449002 13.0245
31 1.525 0.430852 13.6225
32 1.575 0.476546 14.328
33 1.625 0.547614 15.191
34 1.675 0.662032 16.2995
35 1.725 0.826652 17.7675
36 1.775 0.961298 19.575
37 1.825 1.15058 21.862
38 1.875 1.2795 24.5465
39 1.925 1.34413 27.519
40 1.975 1.32591 30.6055
41 2.025 1.3348 33.872
42 2.075 1.31406 37.2485
43 2.125 1.30861 40.775
44 2.175 1.22116 44.2225
45 2.225 1.07855 47.409
46 2.275 0.915597 50.237
47 2.325 0.823634 52.894
48 2.375 0.739412 55.383
49 2.425 0.706672 57.863
50 2.475 0.708773 60.454
2500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.509329 0.2935
21 1.025 2.47094 1.843
22 1.075 3.72673 4.4135
23 1.125 3.08384 6.743
24 1.175 2.01027 8.3995
25 1.225 1.39511 9.649
26 1.275 0.933292 10.5545
27 1.325 0.693835 11.2815
28 1.375 0.542823 11.894
29 1.425 0.443929 12.432
30 1.475 0.430518 12.991
31 1.525 0.467957 13.6405
32 1.575 0.491068 14.3675
33 1.625 0.534289 15.2095
34 1.675 0.661136 16.3165
35 1.725 0.764428 17.674
36 1.775 0.99507 19.545
37 1.825 1.17775 21.886
38 1.875 1.2733 24.5575
39 1.925 1.34978 27.5425
40 1.975 1.33794 30.657
41 2.025 1.32765 33.906
42 2.075 1.33994 37.349
43 2.125 1.30453 40.8645
44 2.175 1.19831 44.2475
45 2.225 1.06095 47.382
46 2.275 0.913816 50.2045
47 2.325 0.820224 52.8505
48 2.375 0.753523 55.387
49 2.425 0.694562 57.8245
50 2.475 0.710004 60.42
2600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00979007 0.005
20 0.975 0.482893 0.279
21 1.025 2.42071 1.797
22 1.075 3.69556 4.346
23 1.125 3.19702 6.761
24 1.175 2.09886 8.4905
25 1.225 1.38897 9.7345
26 1.275 0.902887 10.6105
27 1.325 0.624165 11.2645
28 1.375 0.525098 11.857
29 1.425 0.471158 12.428
30 1.475 0.443226 13.0035
31 1.525 0.437696 13.611
32 1.575 0.484989 14.329
33 1.625 0.553643 15.2015
34 1.675 0.633962 16.263
35 1.725 0.798778 17.6815
36 1.775 0.99241 19.5475
37 1.825 1.17876 21.8905
38 1.875 1.26115 24.5365
39 1.925 1.36199 27.5485
40 1.975 1.32398 30.6305
41 2.025 1.34154 33.9135
42 2.075 1.33799 37.3515
43 2.125 1.29395 40.8385
44 2.175 1.1744 44.154
45 2.225 1.086 47.3625
46 2.275 0.938908 50.2625
47 2.325 0.818674 52.9035
48 2.375 0.735996 55.381
49 2.425 0.715221 57.891
50 2.475 0.711509 60.492
2700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.441477 0.2545
21 1.025 2.45819 1.796
22 1.075 3.77892 4.4025
23 1.125 3.08715 6.7345
24 1.175 2.0928 8.459
25 1.225 1.35324 9.671
26 1.275 0.901856 10.546
27 1.325 0.706242 11.286
28 1.375 0.543266 11.899
29 1.425 0.461257 12.458
30 1.475 0.424742 13.0095
31 1.525 0.440578 13.621
32 1.575 0.480936 14.333
33 1.625 0.541269 15.186
34 1.675 0.676067 16.318
35 1.725 0.777661 17.699
36 1.775 0.983103 19.5475
37 1.825 1.1448 21.823
38 1.875 1.26258 24.472
39 1.925 1.35272 27.4635
40 1.975 1.37402 30.662
41 2.025 1.3587 33.987
42 2.075 1.32281 37.386
43 2.125 1.30861 40.9125
44 2.175 1.17422 44.2275
45 2.225 1.07297 47.3975
46 2.275 0.909931 50.208
47 2.325 0.823324 52.864
48 2.375 0.734808 55.3375
49 2.425 0.723199 57.8755
50 2.475 0.700977 60.438
2800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00979007 0.005
20 0.975 0.470557 0.272
21 1.025 2.46058 1.815
22 1.075 3.71585 4.378
23 1.125 3.09178 6.7135
24 1.175 2.09886 8.443
25 1.225 1.38897 9.687
26 1.275 0.940507 10.5995
27 1.325 0.663295 11.2945
28 1.375 0.529972 11.8925
29 1.425 0.448054 12.4355
30 1.475 0.433984 12.999
31 1.525 0.440578 13.6105
32 1.575 0.480936 14.3225
33 1.625 0.543807 15.1795
34 1.675 0.651879 16.271
35 1.725 0.791739 17.677
36 1.775 0.991081 19.5405
37 1.825 1.17146 21.869
38 1.875 1.29737 24.591
39 1.925 1.34277 27.5605
40 1.975 1.32698 30.6495
41 2.025 1.34052 33.93
42 2.075 1.34519 37.3865
43 2.125 1.28449 40.848
44 2.175 1.1845 44.192
45 2.225 1.06095 47.3265
46 2.275 0.913492 50.148
47 2.325 0.833088 52.8355
48 2.375 0.763921 55.407
49 2.425 0.713368 57.9105
50 2.475 0.680734 60.399
2900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.471438 0.2715
21 1.025 2.45021 1.808
22 1.075 3.69918 4.3595
23 1.125 3.08979 6.6935
24 1.175 2.14134 8.458
25 1.225 1.34933 9.6665
26 1.275 0.969882 10.6075
27 1.325 0.671407 11.311
28 1.375 0.526427 11.905
29 1.425 0.457131 12.459
30 1.475 0.442455 13.0335
31 1.525 0.423647 13.6215
32 1.575 0.469453 14.3165
33 1.625 0.545711 15.1765
34 1.675 0.659942 16.2815
35 1.725 0.795117 17.6935
36 1.775 0.977785 19.532
37 1.825 1.17448 21.8665
38 1.875 1.28474 24.562
39 1.925 1.32536 27.493
40 1.975 1.34825 30.6315
41 2.025 1.33276 33.893
42 2.075 1.32515 37.298
43 2.125 1.27522 40.7345
44 2.175 1.21496 44.1645
45 2.225 1.09429 47.3975
46 2.275 0.936965 50.2915
47 2.325 0.837583 52.9935
48 2.375 0.729609 55.4495
49 2.425 0.686013 57.857
50 2.475 0.701387 60.421
3000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00391603 0.002
20 0.975 0.500517 0.286
21 1.025 2.46935 1.8345
22 1.075 3.63829 4.344
23 1.125 3.15069 6.724
24 1.175 2.10857 8.4615
25 1.225 1.38227 9.6995
26 1.275 0.912678 10.585
27 1.325 0.659477 11.276
28 1.375 0.541493 11.887
29 1.425 0.454243 12.4375
30 1.475 0.447847 13.019
31 1.525 0.438777 13.628
32 1.575 0.466076 14.318
33 1.625 0.538731 15.167
34 1.675 0.633663 16.228
35 1.725 0.808914 17.6645
36 1.775 1.00491 19.554
37 1.825 1.15763 21.855
38 1.875 1.30119 24.585
39 1.925 1.36696 27.608
40 1.975 1.30873 30.6545
41 2.025 1.31457 33.8715
42 2.075 1.3341 37.2995
43 2.125 1.28356 40.7585
44 2.175 1.2371 44.251
45 2.225 1.07127 47.416
46 2.275 0.924338 50.271
47 2.325 0.816969 52.9065
48 2.375 0.74476 55.4135
49 2.425 0.691997 57.842
50 2.475 0.694549 60.381
3100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.455576 0.263
21 1.025 2.46855 1.811
22 1.075 3.68468 4.3525
23 1.125 3.10634 6.699
24 1.175 2.11646 8.443
25 1.225 1.41968 9.7145
26 1.275 0.933807 10.6205
27 1.325 0.655183 11.307
28 1.375 0.534403 11.91
29 1.425 0.472396 12.4825
30 1.475 0.414345 13.0205
31 1.525 0.438056 13.6285
32 1.575 0.46844 14.322
33 1.625 0.528578 15.155
34 1.675 0.648296 16.2405
35 1.725 0.822428 17.701
36 1.775 0.984167 19.5515
37 1.825 1.15763 21.8525
38 1.875 1.31358 24.6085
39 1.925 1.30705 27.499
40 1.975 1.34009 30.6185
41 2.025 1.33419 33.8835
42 2.075 1.31172 37.254
43 2.125 1.30973 40.7835
44 2.175 1.20451 44.184
45 2.225 1.08684 47.395
46 2.275 0.958657 50.356
47 2.325 0.801005 52.94
48 2.375 0.736442 55.419
49 2.425 0.698836 57.8715
50 2.475 0.709047 60.4635
3200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00685305 0.0035
20 0.975 0.432665 0.249
21 1.025 2.44224 1.7805
22 1.075 3.78544 4.3915
23 1.125 3.09972 6.733
24 1.175 2.10372 8.4665
25 1.225 1.38171 9.704
26 1.275 0.912678 10.5895
27 1.325 0.677133 11.299
28 1.375 0.525541 11.892
29 1.425 0.464145 12.4545
30 1.475 0.442841 13.0295
31 1.525 0.417883 13.6095
32 1.575 0.479248 14.319
33 1.625 0.544442 15.177
34 1.675 0.640532 16.2495
35 1.725 0.79371 17.659
36 1.775 0.987092 19.515
37 1.825 1.18756 21.8755
38 1.875 1.30643 24.6165
39 1.925 1.33735 27.574
40 1.975 1.31603 30.6375
41 2.025 1.31539 33.8565
42 2.075 1.34461 37.3115
43 2.125 1.29377 40.798
44 2.175 1.21018 44.2145
45 2.225 1.07026 47.3765
46 2.275 0.94862 50.3065
47 2.325 0.811854 52.9255
48 2.375 0.732728 55.392
49 2.425 0.699833 57.848
50 2.475 0.701387 60.412
3300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.0117481 0.006
20 0.975 0.468794 0.272
21 1.025 2.38324 1.7665
22 1.075 3.73035 4.3395
23 1.125 3.19504 6.753
24 1.175 2.11585 8.4965
25 1.225 1.33705 9.694
26 1.275 0.917316 10.584
27 1.325 0.655183 11.2705
28 1.375 0.541493 11.8815
29 1.425 0.475697 12.458
30 1.475 0.444766 13.0355
31 1.525 0.411038 13.606
32 1.575 0.486002 14.3255
33 1.625 0.548884 15.1905
34 1.675 0.639038 16.2605
35 1.725 0.79737 17.6765
36 1.775 0.983369 19.5255
37 1.825 1.18957 21.89
38 1.875 1.28546 24.587
39 1.925 1.34232 27.5555
40 1.975 1.32634 30.643
41 2.025 1.33419 33.908
42 2.075 1.33177 37.33
43 2.125 1.31789 40.8815
44 2.175 1.19973 44.2685
45 2.225 1.06772 47.423
46 2.275 0.933889 50.3075
47 2.325 0.802089 52.895
48 2.375 0.738076 55.3795
49 2.425 0.691997 57.808
50 2.475 0.695232 60.3495
3400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.485537 0.28
21 1.025 2.38882 1.778
22 1.075 3.75645 4.369
23 1.125 3.18312 6.7735
24 1.175 2.04607 8.4595
25 1.225 1.31025 9.633
26 1.275 0.971428 10.5755
27 1.325 0.690018 11.2985
28 1.375 0.515792 11.8805
29 1.425 0.451355 12.4275
30 1.475 0.461709 13.027
31 1.525 0.424727 13.6165
32 1.575 0.487016 14.3375
33 1.625 0.54 15.1885
34 1.675 0.657851 16.29
35 1.725 0.788923 17.691
36 1.775 0.998527 19.5685
37 1.825 1.13549 21.8255
38 1.875 1.29856 24.55
39 1.925 1.34549 27.5255
40 1.975 1.31925 30.5965
41 2.025 1.3444 33.8865
42 2.075 1.31639 37.269
43 2.125 1.32012 40.8265
44 2.175 1.19672 44.205
45 2.225 1.08414 47.408
46 2.275 0.949268 50.34
47 2.325 0.799145 52.918
48 2.375 0.743423 55.4205
49 2.425 0.696414 57.8645
50 2.475 0.698105 60.4165
3500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.521666 0.299
21 1.025 2.4542 1.838
22 1.075 3.67018 4.3695
23 1.125 3.06795 6.687
24 1.175 2.15469 8.4625
25 1.225 1.32589 9.65
26 1.275 0.970912 10.592
27 1.325 0.701947 11.3275
28 1.375 0.517122 11.911
29 1.425 0.443516 12.4485
30 1.475 0.430903 13.008
31 1.525 0.453907 13.638
32 1.575 0.467427 14.33
33 1.625 0.534289 15.172
34 1.675 0.660837 16.2785
35 1.725 0.790894 17.683
36 1.775 0.971669 19.51
37 1.825 1.15813 21.812
38 1.875 1.30953 24.5595
39 1.925 1.36222 27.572
40 1.975 1.31581 30.635
41 2.025 1.33929 33.9125
42 2.075 1.31347 37.2875
43 2.125 1.29896 40.788
44 2.175 1.20823 44.199
45 2.225 1.07229 47.367
46 2.275 0.928223 50.234
47 2.325 0.834483 52.926
48 2.375 0.758722 55.48
49 2.425 0.703823 57.95
50 2.475 0.684837 60.4535
3600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00979007 0.005
20 0.975 0.490824 0.2835
21 1.025 2.44064 1.814
22 1.075 3.70425 4.369
23 1.125 3.18776 6.777
24 1.175 2.04122 8.459
25 1.225 1.35212 9.67
26 1.275 0.92247 10.565
27 1.325 0.668067 11.265
28 1.375 0.525541 11.858
29 1.425 0.460844 12.4165
30 1.475 0.437064 12.984
31 1.525 0.448504 13.6065
32 1.575 0.495121 14.3395
33 1.625 0.565382 15.2305
34 1.675 0.636052 16.2955
35 1.725 0.799904 17.716
36 1.775 1.00624 19.608
37 1.825 1.15436 21.9025
38 1.875 1.28355 24.5955
39 1.925 1.31722 27.5085
40 1.975 1.34223 30.633
41 2.025 1.32336 33.8715
42 2.075 1.31698 37.2555
43 2.125 1.30026 40.7595
44 2.175 1.21018 44.176
45 2.225 1.06924 47.335
46 2.275 0.958819 50.2965
47 2.325 0.829988 52.974
48 2.375 0.72144 55.4025
49 2.425 0.693707 57.837
50 2.475 0.708226 60.426
3700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00685305 0.0035
20 0.975 0.46527 0.2675
21 1.025 2.44144 1.7985
22 1.075 3.74557 4.382
23 1.125 3.12752 6.7445
24 1.175 2.12799 8.498
25 1.225 1.34487 9.7025
26 1.275 0.926593 10.6015
27 1.325 0.659477 11.2925
28 1.375 0.494079 11.85
29 1.425 0.467033 12.416
30 1.475 0.424357 12.967
31 1.525 0.42797 13.561
32 1.575 0.494783 14.2935
33 1.625 0.55745 15.172
34 1.675 0.653969 16.267
35 1.725 0.800748 17.689
36 1.775 0.997463 19.5645
37 1.825 1.16543 21.881
38 1.875 1.27902 24.5645
39 1.925 1.36199 27.5765
40 1.975 1.33064 30.674
41 2.025 1.33398 33.9385
42 2.075 1.32982 37.3555
43 2.125 1.30787 40.88
44 2.175 1.1891 44.237
45 2.225 1.0772 47.4195
46 2.275 0.942631 50.331
47 2.325 0.79651 52.9005
48 2.375 0.735848 55.3775
49 2.425 0.70254 57.843
50 2.475 0.67075 60.295
3800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.468794 0.2705
21 1.025 2.33859 1.737
22 1.075 3.76515 4.334
23 1.125 3.16988 6.7285
24 1.175 2.17168 8.518
25 1.225 1.36162 9.7375
26 1.275 0.937415 10.647
27 1.325 0.642776 11.3205
28 1.375 0.517565 11.9045
29 1.425 0.455481 12.4565
30 1.475 0.41396 12.994
31 1.525 0.418243 13.5745
32 1.575 0.484651 14.292
33 1.625 0.554912 15.1665
34 1.675 0.658747 16.2695
35 1.725 0.79202 17.676
36 1.775 0.968744 19.4975
37 1.825 1.20115 21.885
38 1.875 1.28951 24.5905
39 1.925 1.34187 27.558
40 1.975 1.3171 30.624
41 2.025 1.32887 33.876
42 2.075 1.34831 37.3405
43 2.125 1.29321 40.8255
44 2.175 1.19636 44.203
45 2.225 1.0816 47.3985
46 2.275 0.948782 50.329
47 2.325 0.814334 52.956
48 2.375 0.73867 55.4425
49 2.425 0.69157 57.8695
50 2.475 0.685521 60.3755
3900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.466151 0.269
21 1.025 2.37447 1.758
22 1.075 3.73615 4.335
23 1.125 3.19768 6.7505
24 1.175 2.11585 8.494
25 1.225 1.35436 9.707
26 1.275 0.938961 10.618
27 1.325 0.655183 11.3045
28 1.375 0.516235 11.887
29 1.425 0.462494 12.4475
30 1.475 0.423587 12.9975
31 1.525 0.446702 13.6175
32 1.575 0.476546 14.323
33 1.625 0.539683 15.1735
34 1.675 0.633962 16.235
35 1.725 0.812292 17.6775
36 1.775 0.99959 19.557
37 1.825 1.17851 21.8995
38 1.875 1.28593 24.5975
39 1.925 1.33938 27.5595
40 1.975 1.30271 30.592
41 2.025 1.3256 33.836
42 2.075 1.31698 37.22
43 2.125 1.33366 40.814
44 2.175 1.21142 44.234
45 2.225 1.07347 47.4055
46 2.275 0.949754 50.339
47 2.325 0.823014 52.994
48 2.375 0.732728 55.4605
49 2.425 0.694134 57.8965
50 2.475 0.682923 60.393
4000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00391603 0.002
20 0.975 0.49523 0.283
21 1.025 2.38962 1.7815
22 1.075 3.7144 4.3435
23 1.125 3.14937 6.7225
24 1.175 2.09826 8.4515
25 1.225 1.41856 9.722
26 1.275 0.920924 10.6155
27 1.325 0.660432 11.3075
28 1.375 0.510032 11.883
29 1.425 0.461669 12.4425
30 1.475 0.418581 12.986
31 1.525 0.433373 13.5875
